Approach,Mean True Performance,Median True Performance,Mean Performance Prediction,Median Performance Prediction,Validation Error (MAPE) (%),95%-Bootstrap-CI Lower (for mean perf pred),95%-Bootstrap-CI Upper (for mean perf pred)
knn/diversified-distance/10,0.9683,0.9688,0.9692,0.9692,0.2201,0.9691,0.9693
