Approach,Mean True Performance,Median True Performance,Mean Performance Prediction,Median Performance Prediction,Validation Error (MAPE) (%),95%-Bootstrap-CI Lower (for mean perf pred),95%-Bootstrap-CI Upper (for mean perf pred)
sgd/diversified-distance/90,0.6234,0.7954,0.6297,0.6678,1094.4882,0.5944,0.6638
