Approach,Mean True Performance,Median True Performance,Mean Performance Prediction,Median Performance Prediction,Validation Error (MAPE) (%),95%-Bootstrap-CI Lower (for mean perf pred),95%-Bootstrap-CI Upper (for mean perf pred)
sgd/diversified-distance/9,0.6234,0.7954,0.7329,0.8616,1067.7961,0.7172,0.7481
